pitch_nm,dose_mJ_cm2,sigma_nm,DH,time_s_set,quencher_mode,status,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_locked_nm,LER_CD_locked_nm,P_threshold_locked,P_line_center_mean,P_space_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,psd_locked_mid
20.0,21.0,0.0,0.3,30.0,False,valid,12.458333333333332,11.294570542763225,-1.1637627905701073,12.288015067233392,2.6836978165812364,0.45312500000000006,0.6608152744625518,0.20045216375496097,0.010815274462551816,0.46036311070759084,0.5662291666666667,0.5647285271381612,2.510912021314682
20.0,21.0,0.0,0.3,30.0,weak,under_exposed,12.458333333333332,10.516265522015157,-1.942067811318175,12.696825275032523,2.6941221580931183,0.4,0.6313581516294842,0.17417579275990078,-0.018641848370515857,0.45718235886958336,0.5257916666666667,0.5258132761007579,2.5549132698143273
20.0,21.0,0.0,0.5,20.0,False,under_exposed,12.458333333333332,4.912457031404113,-7.545876301929219,12.500951408503774,2.7135457219370585,0.33125,0.5178587880281621,0.15648585111244484,-0.13214121197183792,0.36137293691571726,0.24195833333333333,0.24562285157020564,2.3512594539049614
20.0,21.0,0.0,0.5,20.0,weak,under_exposed,12.458333333333332,2.6917431924354824,-9.76659014089785,12.459591035442804,2.704108350843895,0.3125,0.495433650164213,0.14122287349180138,-0.15456634983578704,0.35421077667241163,0.05308333333333334,0.13458715962177412,2.3882685392452325
20.0,21.0,0.0,0.5,30.0,False,under_exposed,12.458333333333332,11.186199775838833,-1.2721335574944987,12.565397508259446,2.8481084556636764,0.45312500000000006,0.6370919952295954,0.28003436787605523,-0.012908004770404657,0.35705762735354013,0.56025,0.5593099887919417,2.064644080959347
20.0,21.0,0.0,0.5,30.0,weak,under_exposed,12.458333333333332,10.100860069132088,-2.3574732642012446,12.426820908079936,2.812355737936262,0.42500000000000004,0.607485940035652,0.2477863004171935,-0.04251405996434798,0.3596996396184585,0.5062291666666666,0.5050430034566044,2.1006632833291827
20.0,21.0,1.0,0.3,20.0,False,under_exposed,12.458355055300055,6.570633255447261,-5.887721799852795,12.24653091691637,2.647441503618353,0.35,0.5318622045390797,0.1269709823305128,-0.11813779546092029,0.40489122220856694,0.329375,0.328531662772363,2.4483450106877642
20.0,21.0,1.0,0.3,20.0,weak,under_exposed,12.458355055300055,4.1642135884155405,-8.294141466884515,12.663841025695698,2.660444359098237,0.3125,0.5090622380161935,0.11429903629589168,-0.14093776198380648,0.3947632017203019,0.20027083333333334,0.20821067942077703,2.4830800425588957
20.0,21.0,1.0,0.3,30.0,False,valid,12.458355055300055,11.480569198149556,-0.9777858571504989,12.655546626073937,2.7314212465143775,0.45312500000000006,0.659482496623789,0.2327288901574673,0.009482496623788972,0.42675360646632166,0.573875,0.5740284599074779,2.1646406104650344
20.0,21.0,1.0,0.3,30.0,weak,under_exposed,12.458355055300055,10.584141650465295,-1.8742134048347605,12.550248525282635,2.7110608059686383,0.42500000000000004,0.6299366595848814,0.20425003944258355,-0.02006334041511859,0.42568662014229786,0.529125,0.5292070825232648,2.194895127840506
20.0,21.0,1.0,0.5,20.0,False,under_exposed,12.458355055300055,4.809312928457362,-7.649042126842693,12.342480963728736,2.741356822770257,0.35,0.5167193893121188,0.1796795328936643,-0.13328061068788122,0.33703985641845446,0.23445833333333332,0.2404656464228681,2.033285999962473
20.0,21.0,1.0,0.5,20.0,weak,under_exposed,12.458355055300055,2.47964845205543,-9.978706603244625,12.276199173248449,2.7262544727646043,0.33125,0.4942623898306944,0.16313639380001702,-0.1557376101693056,0.3311259960306774,0.0436875,0.12398242260277151,2.057649214163404
